Lcom/callapp/contacts/activity/contact/details/overlay/MultipleIncomingSmsOverlayView$2;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/activity/records/LowDeviceStorageBroadcastReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/inCallService/CallAppCallScreeningService;,onScreenCall,(Landroid/telecom/Call$Details;)V
Lcom/callapp/contacts/inCallService/InCallScreenStateReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/inCallService/InCallServiceImpl;,onCallAdded,(Landroid/telecom/Call;)V
Lcom/callapp/contacts/manager/FilteredReceiversManager$BroadcastReceiverWrapperFilter;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/manager/phone/PhoneStateManager$2;,onStateChanged,(Landroid/telecom/Call; I)V
Lcom/callapp/contacts/receiver/BluetoothReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/CallAppFirebaseInstanceIdReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/HeadsetReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/InstallationReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/PhoneStateReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/ScreenOffReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/ScreenUnlockReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/SdMountReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/SimChangedReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/SmsSentReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/receiver/StartupReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/util/ads/loaders/BaseMultiSizeAdLoader$MultiSizeAdLoaderBroadcastReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/widget/floatingwidget/ui/container/WindowManagerContainer$1;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/callapp/contacts/manager/phone/PhoneStateManager;,onCallStateChanged,(I Ljava/lang/String;)V
